"id","tmdb_id","media_type","title","rating","tmdb_backdrop","tmdb_poster","release_date","overview","createdAt","updatedAt"
348,10868,"movie","The Accused",6.8,"https://image.tmdb.org/t/p/w780/vHTe93OxRobmzaH2AkPGwWiyTGz.jpg","https://image.tmdb.org/t/p/w780/pnVcMHjcNCJ7u3pokJGAXVpJT7D.jpg","1988-10-14","After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.","2017-12-11 16:51:59.181-05","2017-12-11 16:51:59.181-05"
349,1538,"movie","Collateral",7,"https://image.tmdb.org/t/p/w780/whhU7492W0fcZE73r1HNhfyc5uV.jpg","https://image.tmdb.org/t/p/w780/fmkv2eRuYCTq7A5jzMBNgoNe1vA.jpg","2004-08-04","Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.","2017-12-11 16:52:00.685-05","2017-12-11 16:52:00.685-05"
351,1646,"movie","Freedom Writers",7.6,"https://image.tmdb.org/t/p/w780/hilAvXZyFhSo5akvH0QXHOZQdgD.jpg","https://image.tmdb.org/t/p/w780/bffP9cAgOHsMNnc55zIXrDnz7QD.jpg","2007-01-05","A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.","2017-12-11 16:52:03.685-05","2017-12-11 16:52:03.685-05"
353,9696,"movie","Ichi the Killer",7,"https://image.tmdb.org/t/p/w780/bma7e5YWIcvsy1tEuYqEHVY7qO7.jpg","https://image.tmdb.org/t/p/w780/mkmwESVpq7KrcxdPMreTFqlNF0S.jpg","2001-12-22","As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of.","2017-12-11 16:52:09.681-05","2017-12-11 16:52:09.681-05"
354,11075,"movie","Audition",6.9,"https://image.tmdb.org/t/p/w780/erYnALHXFCzDwIDFthyOoGiLfsg.jpg","https://image.tmdb.org/t/p/w780/mrK8hwRqaR1lveGoIcBICBqdmTG.jpg","1999-10-06","Seven years after the death of his wife, company executive Aoyama is invited to sit in on auditions for an actress. Leafing through the resumés in advance, his eye is caught by Yamazaki Asami, a striking young woman with ballet training.","2017-12-11 16:52:11.193-05","2017-12-11 16:52:11.193-05"
355,24804,"movie","Black Dynamite",7.2,"https://image.tmdb.org/t/p/w780/djAPYuSYADWXM6OqvxheZYwOT3C.jpg","https://image.tmdb.org/t/p/w780/eMpxFQuEwU4HRA4SOfEpZKAtPxb.jpg","2009-10-16","This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House...","2017-12-11 16:52:12.719-05","2017-12-11 16:52:12.719-05"
356,36691,"movie","Solitary Man",5.8,"https://image.tmdb.org/t/p/w780/ftNxKAdn2IoRkHBCvARpwbvqa4i.jpg","https://image.tmdb.org/t/p/w780/ivKFRGUewkP3kMEq5RrnzSwYX2t.jpg","2009-09-07","A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.","2017-12-11 16:52:17.191-05","2017-12-11 16:52:17.191-05"
357,192145,"movie","Third Person",5.8,"https://image.tmdb.org/t/p/w780/wsTFhxSdD2kgH1pMeMNKVzGNfXI.jpg","https://image.tmdb.org/t/p/w780/oC4kDRHQIhK0YwN78VelIaj0732.jpg","2013-09-09","An acclaimed novelist struggles to write an analysis of love in one of three stories, each set in a different city, that detail the beginning, middle and end of a relationship.","2017-12-11 16:52:18.684-05","2017-12-11 16:52:18.684-05"
358,10234,"movie","Funny Games",7.3,"https://image.tmdb.org/t/p/w780/rTEvTSaFk7OYTdmssot0b2g56wx.jpg","https://image.tmdb.org/t/p/w780/mISZcSru00OqBr9nTfdUrHLSmfE.jpg","1997-05-14","Two psychotic young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement.","2017-12-11 16:52:20.175-05","2017-12-11 16:52:20.175-05"
359,1407,"movie","La Vie en Rose",7.4,"https://image.tmdb.org/t/p/w780/qtNKkgb5mz2lETwhVUInK8KhMug.jpg","https://image.tmdb.org/t/p/w780/xJMbQkNKt85ZSIh4HucDwENL8dq.jpg","2007-02-08","A swirling, impressionistic portrait of an artist who regretted nothing, writer-director Olivier Dahan's La Vie en Rose stars Marion Cotillard in a blazing performance as the legendary French icon Edith Piaf. From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee (Gerard Depardieu), who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th Century.","2017-12-11 16:52:24.684-05","2017-12-11 16:52:24.684-05"
360,92591,"movie","Bernie",6.5,"https://image.tmdb.org/t/p/w780/vtBvAKRWlvNCsdldduqBwy38oSB.jpg","https://image.tmdb.org/t/p/w780/yfYjg789qjxHCTTcyOqXtpoetQU.jpg","2012-04-27","In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.","2017-12-11 16:52:26.24-05","2017-12-11 16:52:26.24-05"
361,44639,"movie","Inside Job",7.7,"https://image.tmdb.org/t/p/w780/4HA3MLBmTf0sDqnw4BZlVDiOwG5.jpg","https://image.tmdb.org/t/p/w780/r4kzTrzuxapUVFPhocBXKQwEKm4.jpg","2010-10-08","A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.","2017-12-11 16:52:29.179-05","2017-12-11 16:52:29.179-05"
362,10316,"movie","The Ides of March",6.5,"https://image.tmdb.org/t/p/w780/fWy4ATlV8T3mYKicihloXfBeVAd.jpg","https://image.tmdb.org/t/p/w780/xnYM774QZtouyApuLrd3VeSOVn1.jpg","2011-09-24","Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.","2017-12-11 16:52:30.676-05","2017-12-11 16:52:30.676-05"
363,1809,"movie","The Rules of Attraction",6.4,"https://image.tmdb.org/t/p/w780/w2XgUins64EAD8wuQerq5vPTyGD.jpg","https://image.tmdb.org/t/p/w780/2VNthl67n1rALwB6mncDrh9Q9GV.jpg","2002-10-11","The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.","2017-12-11 16:52:36.7-05","2017-12-11 16:52:36.7-05"
365,6415,"movie","Three Kings",6.6,"https://image.tmdb.org/t/p/w780/d2fSA6N7xUvj5jA62SAsGvLdVk5.jpg","https://image.tmdb.org/t/p/w780/7CPVhTgTU5s1a2chC4yne9FuYV7.jpg","1999-09-27","A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.","2017-12-11 16:52:39.69-05","2017-12-11 16:52:39.69-05"
366,136,"movie","Freaks",7.7,"https://image.tmdb.org/t/p/w780/vYmJOrvjHl9trvRsmrmpYoQUCse.jpg","https://image.tmdb.org/t/p/w780/9hmmE4K6tOEXB1KeTajIC0pNta6.jpg","1932-02-20","A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.","2017-12-11 16:52:41.189-05","2017-12-11 16:52:41.189-05"
367,658,"movie","Goldfinger",7.3,"https://image.tmdb.org/t/p/w780/iyD72nJFBGbEIrpQjzdhE3wFxPL.jpg","https://image.tmdb.org/t/p/w780/vBNbFU3OS6okJIQBOos1aZXpy2Z.jpg","1964-09-17","Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.","2017-12-11 16:52:44.195-05","2017-12-11 16:52:44.195-05"
368,45324,"movie","Casino Jack",6,"https://image.tmdb.org/t/p/w780/4lIfRQ3zNxtNvSuZBR7eW8zPG3T.jpg","https://image.tmdb.org/t/p/w780/fCsqP7OF208vdH4lfRKcYuQBVBi.jpg","2010-09-16","Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.","2017-12-11 16:52:45.677-05","2017-12-11 16:52:45.677-05"
369,8848,"movie","The Bank Job",6.6,"https://image.tmdb.org/t/p/w780/h3aTGDGZly8ee9EHxIjIK7UaKf2.jpg","https://image.tmdb.org/t/p/w780/zS3mDKTGRTQtnfiIRPnjHZM9r0l.jpg","2008-02-28","Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt.","2017-12-11 16:52:47.194-05","2017-12-11 16:52:47.194-05"
370,242224,"movie","The Babadook",6.5,"https://image.tmdb.org/t/p/w780/pJ10mpKs2mM2AXTUOmM4yl5PJi8.jpg","https://image.tmdb.org/t/p/w780/4zPxsfmeNX438gf77hjb9eYGiLh.jpg","2014-05-22","A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.","2017-12-11 16:52:48.787-05","2017-12-11 16:52:48.787-05"
372,9952,"movie","Rescue Dawn",6.8,"https://image.tmdb.org/t/p/w780/bj1ZF5vj23N8pFIGlG2f7IPTtpf.jpg","https://image.tmdb.org/t/p/w780/sNQ1drGljoZ0PpCJoKYtIDiNQ61.jpg","2006-09-09","A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.","2017-12-11 16:52:54.829-05","2017-12-11 16:52:54.829-05"
373,77875,"movie","Playing for Keeps",5.4,"https://image.tmdb.org/t/p/w780/cWHOiGw3JxKok3BdqFlxSmLKZ1O.jpg","https://image.tmdb.org/t/p/w780/eOBekVFBGK4TwETQSwfuk22B41o.jpg","2012-11-29","A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.","2017-12-11 16:52:57.728-05","2017-12-11 16:52:57.728-05"
374,13203,"movie","Son in Law",5.6,"https://image.tmdb.org/t/p/w780/fGUsG6pAUL5s5YOQkmuN1KfOkmG.jpg","https://image.tmdb.org/t/p/w780/zVnzFkQqcPC1uxhAuIaWx4H0kEO.jpg","1993-07-02","Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.","2017-12-11 16:52:59.181-05","2017-12-11 16:52:59.181-05"
375,38982,"movie","Fresh Horses",4.6,"https://image.tmdb.org/t/p/w780/i2MGq3wR7ne0FKHU2BP2dDbrPPe.jpg","https://image.tmdb.org/t/p/w780/qWd517TCBmv3UABE7W42ZcV1mFG.jpg","1988-11-18","A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She says she's 20, but he finds out she's 16 and married to an abusive husband.","2017-12-11 16:53:02.178-05","2017-12-11 16:53:02.178-05"
376,2616,"movie","Uncle Buck",6.6,"https://image.tmdb.org/t/p/w780/hXijgyAgIgPREv6H7AZN8L2W0Oe.jpg","https://image.tmdb.org/t/p/w780/pfRn0CzYq5n49EDl8BV8Jjry6ZM.jpg","1989-08-16","As an idle, good-natured bachelor, Uncle Buck is the last person you would think of to watch the kids. However, during a family crisis, he is suddenly left in charge of his nephew and nieces. Unaccustomed to suburban life, fun-loving Uncle Buck soon charms his younger relatives Miles and Maizy with his hefty cooking and his new way of doing the laundry. His carefree style does not impress everyone though - especially his rebellious teenage niece, Tia, and his impatient girlfriend, Chanice. With a little bit of luck and a lot of love, Uncle Buck manages to surprise everyone in this heartwarming family comedy.","2017-12-11 16:53:05.182-05","2017-12-11 16:53:05.182-05"
377,17473,"movie","The Room",4.2,"https://image.tmdb.org/t/p/w780/mX7mlE1kaGohnSVDMSTlrvisYf7.jpg","https://image.tmdb.org/t/p/w780/aUC39cFC2KO8CJ0EV0ijIJRr3PT.jpg","2003-06-27","Johnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. The happy-go-lucky guy sees his world fall apart when his friends begin to betray him one-by-one.","2017-12-11 16:53:06.691-05","2017-12-11 16:53:06.691-05"
378,11690,"movie","Bloodsport",6.6,"https://image.tmdb.org/t/p/w780/5xrZTFHhAdlg0WtjkkGDqf4Knck.jpg","https://image.tmdb.org/t/p/w780/E4d48dFICxN1tcGywt1p5zBHYJ.jpg","1988-02-26","Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.","2017-12-11 16:53:08.18-05","2017-12-11 16:53:08.18-05"
379,10218,"movie","Swingers",6.9,"https://image.tmdb.org/t/p/w780/hlyIevjA4zsXlzh6jr8ysQUonoM.jpg","https://image.tmdb.org/t/p/w780/h1nLEgXCNK6sQgup22SYgNTrwJm.jpg","1996-10-18","This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.","2017-12-11 16:53:09.697-05","2017-12-11 16:53:09.697-05"
380,500,"movie","Reservoir Dogs",8.1,"https://image.tmdb.org/t/p/w780/gjOiE5EYH5sqcJYlSDZnVWRMgNV.jpg","https://image.tmdb.org/t/p/w780/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg","1992-09-02","A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.","2017-12-11 16:53:11.182-05","2017-12-11 16:53:11.182-05"
381,13667,"movie","Better Off Dead...",6.8,"https://image.tmdb.org/t/p/w780/A9FCmb5Qz2HTfsNzXaASsl5GIjf.jpg","https://image.tmdb.org/t/p/w780/wNzTq6J7hZskFIAeVAi5xZX8Dye.jpg","1985-10-11","Lane Meyer is obsessed with his girlfriend Beth and is crushed when she falls for the new captain of the ski team, Roy. After several failed suicide attempts, narrow escapes from the relentless paper boy, and nearly unbearable dinners at home with his crazy family, Lane finds a new love in French exchange student Monique Junot. Meanwhile, he must beat Roy on the slopes to regain his honor.","2017-12-11 16:53:12.679-05","2017-12-11 16:53:12.679-05"
382,522,"movie","Ed Wood",7.3,"https://image.tmdb.org/t/p/w780/6zSU6K7q4zntC8vgrvpoUM66eQl.jpg","https://image.tmdb.org/t/p/w780/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg","1994-09-27","The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.","2017-12-11 16:53:14.203-05","2017-12-11 16:53:14.203-05"
383,19053,"movie","Valley Girl",6.1,"https://image.tmdb.org/t/p/w780/vx2O1ZStu38FkmP3WBli2knGRgl.jpg","https://image.tmdb.org/t/p/w780/mQSrU9jerYSIOWeLBqFA1gcUU59.jpg","1983-04-08","Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.","2017-12-11 16:53:15.685-05","2017-12-11 16:53:15.685-05"
384,378,"movie","Raising Arizona",7.2,"https://image.tmdb.org/t/p/w780/2NKBHDZOT0NlhhT5ZEc5jamaUhX.jpg","https://image.tmdb.org/t/p/w780/jsBg2bhvbSncyezo9sMntMzBuy6.jpg","1987-03-01","The Coen Brothers tell the story of a absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.","2017-12-11 16:53:17.186-05","2017-12-11 16:53:17.186-05"
385,336011,"movie","White Girl",5.4,"https://image.tmdb.org/t/p/w780/6AMhzoTnXW3Mk8lzLVheHFuhF2h.jpg","https://image.tmdb.org/t/p/w780/tbpza4ApPHcuYNpzXupWH60ZoKy.jpg","2016-09-02","Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.","2017-12-11 16:53:21.682-05","2017-12-11 16:53:21.682-05"
386,7453,"movie","The Hitchhiker's Guide to the Galaxy",6.6,"https://image.tmdb.org/t/p/w780/kMf3ewax3ZeiSESaPQxBAReQzDD.jpg","https://image.tmdb.org/t/p/w780/fOb4cJMhnZ11BoHNUii3Vcfo3XU.jpg","2005-04-28","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""","2017-12-11 16:53:23.19-05","2017-12-11 16:53:23.19-05"
387,27583,"movie","Greenberg",6,"https://image.tmdb.org/t/p/w780/n3nW6W0akPuCqY7vRn471AlODRb.jpg","https://image.tmdb.org/t/p/w780/m1eogNKqXzZgFu0juVLcWMdMotV.jpg","2010-03-26","A New Yorker moves to Los Angeles in order to figure out his life while he housesits for his brother, and he soon sparks with his brother's assistant.","2017-12-11 16:53:24.729-05","2017-12-11 16:53:24.729-05"
388,396398,"movie","The Meyerowitz Stories (New and Selected)",6.4,"https://image.tmdb.org/t/p/w780/hwBqtQy8uuQ3g9gzuFoBgn0xHk4.jpg","https://image.tmdb.org/t/p/w780/c9teDTgwxgnb7wnZjZo4oNcF80R.jpg","2017-05-21","An estranged family gathers together in New York for an event celebrating the artistic work of their father.","2017-12-11 16:53:26.172-05","2017-12-11 16:53:26.172-05"
389,116745,"movie","The Secret Life of Walter Mitty",7,"https://image.tmdb.org/t/p/w780/mrvlpJFAzKwZZkLm9VD7Rh2VECi.jpg","https://image.tmdb.org/t/p/w780/b0nIj7dr2bcLAn3erYhql7f6aUm.jpg","2013-12-18","A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.","2017-12-11 16:53:27.681-05","2017-12-11 16:53:27.681-05"
390,25154,"movie","The Marc Pease Experience",4.4,"https://image.tmdb.org/t/p/w780/roiOwNw4dKKUIkiVcI1GjnkHTSJ.jpg","https://image.tmdb.org/t/p/w780/vYd4DjVsVXlSTVjlWh9PTyxRkJS.jpg","2009-08-21","Former high school musical star, Marc Pease, finds himself still living in the past, eight years after graduating.","2017-12-11 16:53:29.183-05","2017-12-11 16:53:29.183-05"
391,9038,"movie","The Heartbreak Kid",5.7,"https://image.tmdb.org/t/p/w780/hHpWbON0DNGTnzRuHwuvhqrndSt.jpg","https://image.tmdb.org/t/p/w780/2mXchbgTsqYx9qXIatsINjGowDy.jpg","2007-10-05","Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun.","2017-12-11 16:53:30.687-05","2017-12-11 16:53:30.687-05"
392,10710,"movie","Envy",4.8,"https://image.tmdb.org/t/p/w780/5LSgRX6VfnvpcgMx1YXqUUEtx6J.jpg","https://image.tmdb.org/t/p/w780/ezwXcRroLPq7klH8sn584CjN6xR.jpg","2004-04-30","A man becomes increasingly jealous of his friend's newfound success.","2017-12-11 16:53:32.182-05","2017-12-11 16:53:32.182-05"
393,4546,"movie","The Count of Monte-Cristo",6.1,"https://image.tmdb.org/t/p/w780/5aPnM6kDZ6YLXwRD6z8tUCjMhvr.jpg","https://image.tmdb.org/t/p/w780/zBs0eIKsbpywd2aBT2nQP8U5nsL.jpg","1975-01-10","A TV adaptation of the classic Alexandre Dumas novel. Edmond Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmond of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmond escapes disguised as the dead body. Now free, Edmond must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him.","2017-12-11 16:53:35.185-05","2017-12-11 16:53:35.185-05"
396,77,"movie","Memento",8.1,"https://image.tmdb.org/t/p/w780/oBUznaSdjkY3HtQUzAxgdIZqh4w.jpg","https://image.tmdb.org/t/p/w780/fQMSaP88cf1nz4qwuNEEFtazuDM.jpg","2000-10-11","Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.","2017-12-11 17:00:03.603-05","2017-12-11 17:00:03.603-05"
397,1892,"tv","The Fresh Prince of Bel-Air",7.27,"https://image.tmdb.org/t/p/w780/fNtLvs8bVKT4S4MzljK6iFYvimK.jpg","https://image.tmdb.org/t/p/w780/fJXzwxCVr2TEkhhKRKcih9o5DYK.jpg","1990-09-10","The Fresh Prince of Bel-Air is an American television sitcom that originally aired on NBC from September 10, 1990, to May 20, 1996. The show stars Will Smith as a fictionalized version of himself, a street-smart teenager from West Philadelphia who is sent to move in with his aunt and uncle in their wealthy Bel Air mansion, where his lifestyle often clashes with that of his relatives. The 148 episodes were broadcast over six seasons.","2017-12-11 17:02:32.413-05","2017-12-11 17:02:32.413-05"
401,60059,"tv","Better Call Saul",8.08,"https://image.tmdb.org/t/p/w780/AlqSvfI6bmxh31iaJTgjNSemF3D.jpg","https://image.tmdb.org/t/p/w780/s73aqo43YLTkhFGWc3FmCv751iY.jpg","2015-02-08","Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Erhmantraut. The series will track Jimmy's transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".","2017-12-11 17:09:56.87-05","2017-12-11 17:09:56.87-05"
402,54344,"tv","The Leftovers",7.7,"https://image.tmdb.org/t/p/w780/qXm5j4jxl69kp7bO6O8VbDriMPA.jpg","https://image.tmdb.org/t/p/w780/ri8xr223xBb2TeHX3GKypvQPV2B.jpg","2014-06-29","When 2% of the world's population abruptly disappears without explanation, the world struggles to understand just what they're supposed to do about it. The drama series 'The Leftovers' is the story of the people who didn't make the cut.  Based on the bestselling novel by Tom Perrotta, 'The Leftovers' follows Kevin Garvey, a father of two and the chief of police in a small New York suburb, as he tries to maintain some semblance of normalcy when the notion no longer applies.","2017-12-11 17:09:58.144-05","2017-12-11 17:09:58.144-05"
403,1920,"tv","Twin Peaks",7.95,"https://image.tmdb.org/t/p/w780/heC5wtIRh8nMz8P8sEClFs6P1LI.jpg","https://image.tmdb.org/t/p/w780/6W6zWBAay6XVBgJsOu6c2mlFZ8l.jpg","1990-04-08","The body of Laura Palmer is washed up on a beach near the small Washington state town of Twin Peaks. FBI Special Agent Dale Cooper is called in to investigate her strange demise only to uncover a web of mystery that ultimately leads him deep into the heart of the surrounding woodland and his very own soul.","2017-12-11 17:09:59.215-05","2017-12-11 17:09:59.215-05"
404,60625,"tv","Rick and Morty",8.48,"https://image.tmdb.org/t/p/w780/pfTlxypaLQ8KHecKrD7EFcAzEUs.jpg","https://image.tmdb.org/t/p/w780/qJdfO3ahgAMf2rcmhoqngjBBZW1.jpg","2013-12-02","Rick is a mentally-unbalanced but scientifically-gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.","2017-12-11 17:10:00.982-05","2017-12-11 17:10:00.982-05"
405,64551,"tv","Baskets",7.29,"https://image.tmdb.org/t/p/w780/plQfXlQWtgxaFzDVFGOKyOLSgVa.jpg","https://image.tmdb.org/t/p/w780/1qUgbJeStGHhlGMC7o3jVqEj5rk.jpg","2016-01-21","Chip Baskets wants to follow his dream of being a French clown—however, reality keeps interfering. Saddled with financial difficulties and facing an impenetrable language barrier, he moves back home to Bakersfield with high hopes. There, he is forced to confront his past while working as a rodeo clown and competing with his siblings for his mother's approval and affection.","2017-12-11 17:10:01.875-05","2017-12-11 17:10:01.875-05"
406,2382,"tv","Freaks and Geeks",8.11,"https://image.tmdb.org/t/p/w780/s4EhAGKY1m2M9Ze0EgQw8bGNcmD.jpg","https://image.tmdb.org/t/p/w780/kKIEvGnCeIX1hTp63yWXQUkSKEA.jpg","1999-09-25","High school mathlete Lindsay Weir rebels and begins hanging out with a crowd of burnouts (the ""freaks""), while her brother Sam Weir navigates a different part of the social universe with his nerdy friends (the ""geeks"").","2017-12-11 17:10:03.361-05","2017-12-11 17:10:03.361-05"
407,63351,"tv","Narcos",8,"https://image.tmdb.org/t/p/w780/iuiaAx5wNlbDCAO0wiQy0RIlUt.jpg","https://image.tmdb.org/t/p/w780/rTmal9fDbwh5F0waol2hq35U4ah.jpg","2015-08-28","The true story of Colombia's infamously violent and powerful drug cartels.","2017-12-11 17:10:04.112-05","2017-12-11 17:10:04.112-05"
408,1104,"tv","Mad Men",8.06,"https://image.tmdb.org/t/p/w780/jLYR42fOcE3balZ9svvJM0Rus91.jpg","https://image.tmdb.org/t/p/w780/6R3PCqGzyTh12Lafhop0U0MNJDz.jpg","2007-07-19","Mad Men is set in the 1960s, initially at the fictional Sterling Cooper advertising agency on Madison Avenue in New York City, and later at the newly created firm, Sterling Cooper Draper Pryce, located nearby in the Time-Life Building, at 1271 Avenue of the Americas. According to the show's pilot, the phrase ""mad men"" was a slang term coined in the 1950s by advertisers working on Madison Avenue to refer to themselves. The focal point of the series is Don Draper, creative director at Sterling Cooper and a founding partner at Sterling Cooper Draper Pryce, and the people in his life, both in and out of the office. The plot focuses on the business of the agencies as well as the personal lives of the characters, regularly depicting the changing moods and social mores of the United States in the 1960s.","2017-12-11 17:10:09.049-05","2017-12-11 17:10:09.049-05"
409,39269,"tv","Scandal",6.43,"https://image.tmdb.org/t/p/w780/b0rPOW1ST68slwKFS1IsAoOOFM.jpg","https://image.tmdb.org/t/p/w780/svJUhL4GsueTrZw9Qw9QlPoqcE5.jpg","2012-04-05","Everyone has secrets and Olivia Pope has dedicated her life to protecting and defending the public images of the elite by keeping those secrets under wraps. Pope and her team are at the top of their game when it comes to getting the job done for their clients, but it becomes apparent that these ""gladiators in suits,"" who specialize in fixing the lives of other people, have trouble fixing those closest at hand -- their own.","2017-12-11 17:10:11.562-05","2017-12-11 17:10:11.562-05"
410,1402,"tv","The Walking Dead",7.4,"https://image.tmdb.org/t/p/w780/xVzvD5BPAU4HpleFSo8QOdHkndo.jpg","https://image.tmdb.org/t/p/w780/vxuoMW6YBt6UsxvMfRNwRl9LtWS.jpg","2010-10-31","Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.","2017-12-11 17:10:12.024-05","2017-12-11 17:10:12.024-05"
